danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,release_date,popularity,artist
0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,audio_features,6Z8R6UsFuGXGtiIxiD8ISb,spotify:track:6Z8R6UsFuGXGtiIxiD8ISb,https://api.spotify.com/v1/tracks/6Z8R6UsFuGXGtiIxiD8ISb,https://api.spotify.com/v1/audio-analysis/6Z8R6UsFuGXGtiIxiD8ISb,192790,5,Safe And Sound,2013,82,Capital Cities
0.874,0.692,5,-5.28,0,0.0431,0.0412,0.0000724,0.324,0.937,116.017,audio_features,55h7vJchibLdUkxdlX3fK7,spotify:track:55h7vJchibLdUkxdlX3fK7,https://api.spotify.com/v1/tracks/55h7vJchibLdUkxdlX3fK7,https://api.spotify.com/v1/audio-analysis/55h7vJchibLdUkxdlX3fK7,178560,4,Treasure,2012-12-07,80,Bruno Mars
0.645,0.877,5,-3.208,0,0.113,0.294,0,0.0759,0.861,82.324,audio_features,06EL94D0TA27Ik0Ke5usbj,spotify:track:06EL94D0TA27Ik0Ke5usbj,https://api.spotify.com/v1/tracks/06EL94D0TA27Ik0Ke5usbj,https://api.spotify.com/v1/audio-analysis/06EL94D0TA27Ik0Ke5usbj,227027,4,The Way,2013-01-01,68,Ariana Grande
0.794,0.522,8,-7.829,1,0.159,0.0328,0,0.156,0.567,86.318,audio_features,6V2D8Lls36APk0THDjBDfE,spotify:track:6V2D8Lls36APk0THDjBDfE,https://api.spotify.com/v1/tracks/6V2D8Lls36APk0THDjBDfE,https://api.spotify.com/v1/audio-analysis/6V2D8Lls36APk0THDjBDfE,174133,4,Started From the Bottom,2013-01-01,0,Drake
0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,audio_features,6LoQHIo74tOzQ8EsLEkhgF,spotify:track:6LoQHIo74tOzQ8EsLEkhgF,https://api.spotify.com/v1/tracks/6LoQHIo74tOzQ8EsLEkhgF,https://api.spotify.com/v1/audio-analysis/6LoQHIo74tOzQ8EsLEkhgF,231987,4,Come & Get It,2013-01-01,70,Selena Gomez
0.776,0.413,6,-7.438,0,0.0952,0.00415,0.0000268,0.0724,0.287,100.003,audio_features,14Rcq31SafFBHNEwXrtR2B,spotify:track:14Rcq31SafFBHNEwXrtR2B,https://api.spotify.com/v1/tracks/14Rcq31SafFBHNEwXrtR2B,https://api.spotify.com/v1/audio-analysis/14Rcq31SafFBHNEwXrtR2B,227880,4,"Hold On, We're Going Home",2013-01-01,0,Drake
0.657,0.679,2,-5.511,1,0.0269,0.00246,0,0.211,0.331,120.007,audio_features,6TwfdLbaxTKzQi3AgsZNzx,spotify:track:6TwfdLbaxTKzQi3AgsZNzx,https://api.spotify.com/v1/tracks/6TwfdLbaxTKzQi3AgsZNzx,https://api.spotify.com/v1/audio-analysis/6TwfdLbaxTKzQi3AgsZNzx,225307,4,Daylight,2012-01-01,61,Maroon 5
0.673,0.758,7,-3.632,1,0.158,0.039,0,0.341,0.542,135.956,audio_features,0Hf4aIJpsN4Os2f0y0VqWl,spotify:track:0Hf4aIJpsN4Os2f0y0VqWl,https://api.spotify.com/v1/tracks/0Hf4aIJpsN4Os2f0y0VqWl,https://api.spotify.com/v1/audio-analysis/0Hf4aIJpsN4Os2f0y0VqWl,229507,4,Feel This Moment (feat. Christina Aguilera),2012,77,Pitbull
0.669,0.78,7,-4.287,0,0.053,0.0265,0.00000163,0.143,0.738,139.945,audio_features,5ka2ajep9OAvU5Sgduhiex,spotify:track:5ka2ajep9OAvU5Sgduhiex,https://api.spotify.com/v1/tracks/5ka2ajep9OAvU5Sgduhiex,https://api.spotify.com/v1/audio-analysis/5ka2ajep9OAvU5Sgduhiex,212333,4,Applause,2013-11-11,72,Lady Gaga
0.718,0.82,5,-3.453,0,0.0323,0.0444,0,0.0846,0.613,92.998,audio_features,4XNrMwGx1SqP01sqkGTDmo,spotify:track:4XNrMwGx1SqP01sqkGTDmo,https://api.spotify.com/v1/tracks/4XNrMwGx1SqP01sqkGTDmo,https://api.spotify.com/v1/audio-analysis/4XNrMwGx1SqP01sqkGTDmo,219467,4,One More Night,2012-01-01,71,Maroon 5
0.674,0.608,8,-6.628,0,0.0334,0.0119,0,0.103,0.464,124.952,audio_features,7tGlzXJv6GD5e5qlu5YmDg,spotify:track:7tGlzXJv6GD5e5qlu5YmDg,https://api.spotify.com/v1/tracks/7tGlzXJv6GD5e5qlu5YmDg,https://api.spotify.com/v1/audio-analysis/7tGlzXJv6GD5e5qlu5YmDg,253440,4,Love Me,2013-01-01,55,Lil Wayne
0.558,0.924,9,-4.341,0,0.064,0.0271,0.00000332,0.537,0.567,151.99,audio_features,7s0lDK7y3XLmI7tcsRAbW0,spotify:track:7s0lDK7y3XLmI7tcsRAbW0,https://api.spotify.com/v1/tracks/7s0lDK7y3XLmI7tcsRAbW0,https://api.spotify.com/v1/audio-analysis/7s0lDK7y3XLmI7tcsRAbW0,186827,4,My Songs Know What You Did In The Dark (Light Em Up),2013-01-01,64,Fall Out Boy
0.853,0.693,1,-6.87,1,0.275,0.0239,0,0.11,0.662,95.967,audio_features,4X5f3vT8MRuXF68pfjNte5,spotify:track:4X5f3vT8MRuXF68pfjNte5,https://api.spotify.com/v1/tracks/4X5f3vT8MRuXF68pfjNte5,https://api.spotify.com/v1/audio-analysis/4X5f3vT8MRuXF68pfjNte5,233787,4,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",2013,75,A$AP Rocky
0.602,0.843,0,-4.831,1,0.0593,0.000688,0.0000527,0.0682,0.526,128.003,audio_features,190jyVPHYjAqEaOGmMzdyk,spotify:track:190jyVPHYjAqEaOGmMzdyk,https://api.spotify.com/v1/tracks/190jyVPHYjAqEaOGmMzdyk,https://api.spotify.com/v1/audio-analysis/190jyVPHYjAqEaOGmMzdyk,227987,4,Beauty And A Beat,2012-06-15,74,Justin Bieber
0.688,0.473,8,-9.059,1,0.167,0.716,0.0000446,0.104,0.299,84.958,audio_features,01uqI4H13Gsd8Lyl1EYd8H,spotify:track:01uqI4H13Gsd8Lyl1EYd8H,https://api.spotify.com/v1/tracks/01uqI4H13Gsd8Lyl1EYd8H,https://api.spotify.com/v1/audio-analysis/01uqI4H13Gsd8Lyl1EYd8H,318525,4,Same Love (feat. Mary Lambert),2012-10-09,63,Macklemore & Ryan Lewis
0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,audio_features,24LS4lQShWyixJ0ZrJXfJ5,spotify:track:24LS4lQShWyixJ0ZrJXfJ5,https://api.spotify.com/v1/tracks/24LS4lQShWyixJ0ZrJXfJ5,https://api.spotify.com/v1/audio-analysis/24LS4lQShWyixJ0ZrJXfJ5,212560,4,Sweet Nothing (feat. Florence Welch),2012-10-29,71,Calvin Harris
0.572,0.81,1,-5.791,0,0.0558,0.0157,0.00000653,0.13,0.11,126.052,audio_features,6PUIzlqotEmPuBfjbwYWOB,spotify:track:6PUIzlqotEmPuBfjbwYWOB,https://api.spotify.com/v1/tracks/6PUIzlqotEmPuBfjbwYWOB,https://api.spotify.com/v1/audio-analysis/6PUIzlqotEmPuBfjbwYWOB,214912,4,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,2013-02-01,72,Lana Del Rey
0.606,0.826,0,-6.04,1,0.0307,0.0256,0.0000156,0.117,0.322,121.04,audio_features,4rsW3WCZBGwhHfJWuHRwyT,spotify:track:4rsW3WCZBGwhHfJWuHRwyT,https://api.spotify.com/v1/tracks/4rsW3WCZBGwhHfJWuHRwyT,https://api.spotify.com/v1/audio-analysis/4rsW3WCZBGwhHfJWuHRwyT,210173,4,Home,2013-01-01,63,Phillip Phillips
0.656,0.884,2,-4.748,1,0.0372,0.0162,0,0.145,0.86,105.009,audio_features,6BtmXhTJMM9sBTHeYYASGz,spotify:track:6BtmXhTJMM9sBTHeYYASGz,https://api.spotify.com/v1/tracks/6BtmXhTJMM9sBTHeYYASGz,https://api.spotify.com/v1/audio-analysis/6BtmXhTJMM9sBTHeYYASGz,237987,4,It's Time,2012-09-04,66,Imagine Dragons
0.667,0.61,1,-7.054,1,0.217,0.322,0.000203,0.426,0.465,99.991,audio_features,7FOJvA3PxiIU0DN3JjQ7jT,spotify:track:7FOJvA3PxiIU0DN3JjQ7jT,https://api.spotify.com/v1/tracks/7FOJvA3PxiIU0DN3JjQ7jT,https://api.spotify.com/v1/audio-analysis/7FOJvA3PxiIU0DN3JjQ7jT,241160,4,Power Trip (feat. Miguel),2013-06-14,0,J. Cole
0.591,0.808,9,-5.943,1,0.288,0.0869,0.00396,0.147,0.337,92.864,audio_features,3XyMPyuWwHcGMvXeJY6Qt0,spotify:track:3XyMPyuWwHcGMvXeJY6Qt0,https://api.spotify.com/v1/tracks/3XyMPyuWwHcGMvXeJY6Qt0,https://api.spotify.com/v1/audio-analysis/3XyMPyuWwHcGMvXeJY6Qt0,270720,4,Girl On Fire (feat. Nicki Minaj) - Inferno Version,2012-11-26,56,Alicia Keys
0.504,0.785,8,-4.802,1,0.104,0.0738,0,0.239,0.502,173.968,audio_features,1V6gIisPpYqgFeWbMLI0bA,spotify:track:1V6gIisPpYqgFeWbMLI0bA,https://api.spotify.com/v1/tracks/1V6gIisPpYqgFeWbMLI0bA,https://api.spotify.com/v1/audio-analysis/1V6gIisPpYqgFeWbMLI0bA,210840,4,Heart Attack,2013-01-01,78,Demi Lovato
0.675,0.792,1,-6.303,1,0.0368,0.145,0,0.12,0.395,120.016,audio_features,0HnaqUxvHP5LaWdmWwJpiS,spotify:track:0HnaqUxvHP5LaWdmWwJpiS,https://api.spotify.com/v1/tracks/0HnaqUxvHP5LaWdmWwJpiS,https://api.spotify.com/v1/audio-analysis/0HnaqUxvHP5LaWdmWwJpiS,229813,4,Love Somebody,2012-01-01,60,Maroon 5
0.48,0.756,1,-5.399,1,0.0333,0.00993,0.00704,0.312,0.447,131.127,audio_features,0hm8rgOY17z7kQJlqGKbu7,spotify:track:0hm8rgOY17z7kQJlqGKbu7,https://api.spotify.com/v1/tracks/0hm8rgOY17z7kQJlqGKbu7,https://api.spotify.com/v1/audio-analysis/0hm8rgOY17z7kQJlqGKbu7,276720,4,I Will Wait,2012-09-25,63,Mumford & Sons
0.673,0.629,2,-7.072,1,0.0299,0.00141,0,0.0944,0.551,103.998,audio_features,01DSvNTUsVROjnSF5j3UbD,spotify:track:01DSvNTUsVROjnSF5j3UbD,https://api.spotify.com/v1/tracks/01DSvNTUsVROjnSF5j3UbD,https://api.spotify.com/v1/audio-analysis/01DSvNTUsVROjnSF5j3UbD,247907,4,Try,2012-09-14,0,P!nk
0.537,0.66,9,-7.174,1,0.0296,0.455,0,0.135,0.574,148.096,audio_features,3xdjjKMcMOFgo1eQrfbogM,spotify:track:3xdjjKMcMOFgo1eQrfbogM,https://api.spotify.com/v1/tracks/3xdjjKMcMOFgo1eQrfbogM,https://api.spotify.com/v1/audio-analysis/3xdjjKMcMOFgo1eQrfbogM,298373,4,Wagon Wheel,2013-01-01,77,Darius Rucker
0.727,0.937,11,-2.871,0,0.286,0.00417,0,0.091,0.749,132.067,audio_features,03UrZgTINDqvnUMbbIMhql,spotify:track:03UrZgTINDqvnUMbbIMhql,https://api.spotify.com/v1/tracks/03UrZgTINDqvnUMbbIMhql,https://api.spotify.com/v1/audio-analysis/03UrZgTINDqvnUMbbIMhql,219493,4,Gangnam Style (강남스타일),2012-01-01,73,PSY
0.695,0.869,8,-5.066,1,0.0483,0.41,0,0.237,0.58,124.989,audio_features,05SBRd4fXgn8FX7bf8BCAE,spotify:track:05SBRd4fXgn8FX7bf8BCAE,https://api.spotify.com/v1/tracks/05SBRd4fXgn8FX7bf8BCAE,https://api.spotify.com/v1/audio-analysis/05SBRd4fXgn8FX7bf8BCAE,234507,4,I Need Your Love (feat. Ellie Goulding),2012-10-29,70,Calvin Harris
0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,audio_features,7EQGXaVSyEDsCWKmUcfpLk,spotify:track:7EQGXaVSyEDsCWKmUcfpLk,https://api.spotify.com/v1/tracks/7EQGXaVSyEDsCWKmUcfpLk,https://api.spotify.com/v1/audio-analysis/7EQGXaVSyEDsCWKmUcfpLk,211920,4,Die Young,2012-11-30,77,Kesha
0.672,0.738,0,-7.045,1,0.0506,0.0178,0.0000675,0.0927,0.392,107.938,audio_features,6t6oULCRS6hnI7rm0h5gwl,spotify:track:6t6oULCRS6hnI7rm0h5gwl,https://api.spotify.com/v1/tracks/6t6oULCRS6hnI7rm0h5gwl,https://api.spotify.com/v1/audio-analysis/6t6oULCRS6hnI7rm0h5gwl,277040,4,Some Nights,2012-02-21,70,fun.
0.867,0.638,6,-6.657,0,0.0643,0.015,0,0.157,0.28,113.969,audio_features,64Nbnw22f8adeMuLd1nSBD,spotify:track:64Nbnw22f8adeMuLd1nSBD,https://api.spotify.com/v1/tracks/64Nbnw22f8adeMuLd1nSBD,https://api.spotify.com/v1/audio-analysis/64Nbnw22f8adeMuLd1nSBD,255693,4,Bad (feat. Tiara Thomas),2013-02-05,52,Wale
0.807,0.702,6,-6.594,0,0.0748,0.307,0,0.111,0.447,114.038,audio_features,5yhKaacMZGRo4s6evJx9vk,spotify:track:5yhKaacMZGRo4s6evJx9vk,https://api.spotify.com/v1/tracks/5yhKaacMZGRo4s6evJx9vk,https://api.spotify.com/v1/audio-analysis/5yhKaacMZGRo4s6evJx9vk,238827,4,Bad (feat. Rihanna) - Remix,2013-06-25,61,Wale
0.611,0.688,2,-6.369,1,0.0529,0.251,0.00000235,0.248,0.649,169.895,audio_features,39FwE8edwuyiaa4PrGBkP7,spotify:track:39FwE8edwuyiaa4PrGBkP7,https://api.spotify.com/v1/tracks/39FwE8edwuyiaa4PrGBkP7,https://api.spotify.com/v1/audio-analysis/39FwE8edwuyiaa4PrGBkP7,288760,4,Boys 'Round Here (feat. Pistol Annies & Friends),2013-03-26,65,Blake Shelton
0.664,0.642,6,-5.961,1,0.038,0.129,0,0.114,0.501,118.002,audio_features,5L79aNYCTKiZq7vaOElXYj,spotify:track:5L79aNYCTKiZq7vaOElXYj,https://api.spotify.com/v1/tracks/5L79aNYCTKiZq7vaOElXYj,https://api.spotify.com/v1/audio-analysis/5L79aNYCTKiZq7vaOElXYj,209693,4,"Gone, Gone, Gone",2013-01-01,67,Phillip Phillips
0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.329,0.428,89.938,audio_features,3LlAyCYU26dvFZBDUIMb7a,spotify:track:3LlAyCYU26dvFZBDUIMb7a,https://api.spotify.com/v1/tracks/3LlAyCYU26dvFZBDUIMb7a,https://api.spotify.com/v1/audio-analysis/3LlAyCYU26dvFZBDUIMb7a,175200,4,Demons,2012-09-04,74,Imagine Dragons
0.664,0.705,1,-4.972,0,0.0382,0.0654,0,0.115,0.477,122.017,audio_features,6sy3LkhNFjJWlaeSMNwQ62,spotify:track:6sy3LkhNFjJWlaeSMNwQ62,https://api.spotify.com/v1/tracks/6sy3LkhNFjJWlaeSMNwQ62,https://api.spotify.com/v1/audio-analysis/6sy3LkhNFjJWlaeSMNwQ62,257840,4,Counting Stars,2014-01-01,77,OneRepublic
0.693,0.822,4,-5.441,0,0.0439,0.00616,0.00000179,0.315,0.763,126.035,audio_features,4bZd0nRuX8HyjeXAUBczvm,spotify:track:4bZd0nRuX8HyjeXAUBczvm,https://api.spotify.com/v1/tracks/4bZd0nRuX8HyjeXAUBczvm,https://api.spotify.com/v1/audio-analysis/4bZd0nRuX8HyjeXAUBczvm,223800,4,I Cry,2012-06-22,64,Flo Rida
0.457,0.757,1,-5.177,1,0.032,0.0206,0,0.146,0.417,102.961,audio_features,2ihCaVdNZmnHZWt0fvAM7B,spotify:track:2ihCaVdNZmnHZWt0fvAM7B,https://api.spotify.com/v1/tracks/2ihCaVdNZmnHZWt0fvAM7B,https://api.spotify.com/v1/audio-analysis/2ihCaVdNZmnHZWt0fvAM7B,266600,4,Little Talks,2012-01-01,79,Of Monsters and Men
0.561,0.836,9,-3.939,1,0.1,0.0525,0,0.136,0.517,127.923,audio_features,5FljCWR0cys07PQ9277GTz,spotify:track:5FljCWR0cys07PQ9277GTz,https://api.spotify.com/v1/tracks/5FljCWR0cys07PQ9277GTz,https://api.spotify.com/v1/audio-analysis/5FljCWR0cys07PQ9277GTz,226987,4,The Other Side,2013-09-10,60,Jason Derulo
0.739,0.872,11,-4.059,0,0.333,0.0217,0,0.26,0.684,95.084,audio_features,6Xk7PnitV9jCRorWt2LiVZ,spotify:track:6Xk7PnitV9jCRorWt2LiVZ,https://api.spotify.com/v1/tracks/6Xk7PnitV9jCRorWt2LiVZ,https://api.spotify.com/v1/audio-analysis/6Xk7PnitV9jCRorWt2LiVZ,238746,4,Berzerk,2013-11-05,66,Eminem
0.692,0.908,9,-5.364,1,0.0677,0.0251,0,0.0933,0.513,124.042,audio_features,5qxPabNDnJQ551Tf4v6k3j,spotify:track:5qxPabNDnJQ551Tf4v6k3j,https://api.spotify.com/v1/tracks/5qxPabNDnJQ551Tf4v6k3j,https://api.spotify.com/v1/audio-analysis/5qxPabNDnJQ551Tf4v6k3j,250387,4,Catch My Breath,2012-11-19,53,Kelly Clarkson
0.526,0.816,7,-4.009,1,0.0421,0.0285,0,0.22,0.414,144.032,audio_features,6GBUsjHfZuweYf5lQEz6mP,spotify:track:6GBUsjHfZuweYf5lQEz6mP,https://api.spotify.com/v1/tracks/6GBUsjHfZuweYf5lQEz6mP,https://api.spotify.com/v1/audio-analysis/6GBUsjHfZuweYf5lQEz6mP,234760,4,Crash My Party,2013-01-01,60,Luke Bryan
0.785,0.478,2,-8.735,1,0.0419,0.0254,0,0.0901,0.39,134.002,audio_features,76VtA90NKurNqaQpV126Ue,spotify:track:76VtA90NKurNqaQpV126Ue,https://api.spotify.com/v1/tracks/76VtA90NKurNqaQpV126Ue,https://api.spotify.com/v1/audio-analysis/76VtA90NKurNqaQpV126Ue,161200,4,Pour It Up,2012-12-11,67,Rihanna
0.658,0.729,7,-6.561,1,0.0378,0.00215,0.0013,0.0752,0.668,104.007,audio_features,3bIxTsfeNMO7Nt2J3EUKrA,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA,https://api.spotify.com/v1/tracks/3bIxTsfeNMO7Nt2J3EUKrA,https://api.spotify.com/v1/audio-analysis/3bIxTsfeNMO7Nt2J3EUKrA,230133,4,22,2012-10-22,58,Taylor Swift
0.562,0.878,8,-4.806,1,0.0387,0.0539,0,0.112,0.558,103.029,audio_features,4FkgULes13bk2eHrsJg4q9,spotify:track:4FkgULes13bk2eHrsJg4q9,https://api.spotify.com/v1/tracks/4FkgULes13bk2eHrsJg4q9,https://api.spotify.com/v1/audio-analysis/4FkgULes13bk2eHrsJg4q9,236865,4,I Want Crazy - Encore,2011,63,Hunter Hayes
0.703,0.867,6,-4.292,1,0.0453,0.107,0,0.119,0.546,128.008,audio_features,5HOpkTTVcmZHnthgyxrIL8,spotify:track:5HOpkTTVcmZHnthgyxrIL8,https://api.spotify.com/v1/tracks/5HOpkTTVcmZHnthgyxrIL8,https://api.spotify.com/v1/audio-analysis/5HOpkTTVcmZHnthgyxrIL8,213708,4,The Fox (What Does the Fox Say?),2013-09-02,64,Ylvis
0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491,audio_features,5T7ZFtCcOgkpjxcuaeZbw0,spotify:track:5T7ZFtCcOgkpjxcuaeZbw0,https://api.spotify.com/v1/tracks/5T7ZFtCcOgkpjxcuaeZbw0,https://api.spotify.com/v1/audio-analysis/5T7ZFtCcOgkpjxcuaeZbw0,200107,4,Best Song Ever,2013-11-25,77,One Direction
0.642,0.289,9,-9.918,1,0.0367,0.669,0,0.18,0.407,84.996,audio_features,1VdZ0vKfR5jneCmWIUAMxK,spotify:track:1VdZ0vKfR5jneCmWIUAMxK,https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK,https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK,258373,4,The A Team,2011-09-09,74,Ed Sheeran
0.388,0.694,5,-5.769,1,0.0735,0.118,0.000293,0.082,0.365,145.434,audio_features,7gpy7sfWPNuOKmUNs3XQYE,spotify:track:7gpy7sfWPNuOKmUNs3XQYE,https://api.spotify.com/v1/tracks/7gpy7sfWPNuOKmUNs3XQYE,https://api.spotify.com/v1/audio-analysis/7gpy7sfWPNuOKmUNs3XQYE,278373,5,Carry On,2012-02-21,60,fun.
0.47,0.79,2,-5.352,1,0.039,0.0216,0,0.0863,0.495,158.061,audio_features,4wFUdSCer8bdQsrp1M90sa,spotify:track:4wFUdSCer8bdQsrp1M90sa,https://api.spotify.com/v1/tracks/4wFUdSCer8bdQsrp1M90sa,https://api.spotify.com/v1/audio-analysis/4wFUdSCer8bdQsrp1M90sa,276880,4,Highway Don't Care,2013-01-01,64,Tim McGraw
0.661,0.751,7,-2.909,1,0.0481,0.0571,0,0.105,0.875,109.995,audio_features,5HGibWoxnkYSkl6mHmAlOE,spotify:track:5HGibWoxnkYSkl6mHmAlOE,https://api.spotify.com/v1/tracks/5HGibWoxnkYSkl6mHmAlOE,https://api.spotify.com/v1/audio-analysis/5HGibWoxnkYSkl6mHmAlOE,190187,4,That's My Kind Of Night,2013-01-01,72,Luke Bryan
0.577,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,74.236,audio_features,6REbwUNlppTfcnV4d4ZoZi,spotify:track:6REbwUNlppTfcnV4d4ZoZi,https://api.spotify.com/v1/tracks/6REbwUNlppTfcnV4d4ZoZi,https://api.spotify.com/v1/audio-analysis/6REbwUNlppTfcnV4d4ZoZi,247800,4,Swimming Pools (Drank),2012-01-01,77,Kendrick Lamar
0.576,0.726,11,-4.625,1,0.035,0.255,0,0.108,0.582,136.802,audio_features,5yIiXdLRE85OBiQmCaUenq,spotify:track:5yIiXdLRE85OBiQmCaUenq,https://api.spotify.com/v1/tracks/5yIiXdLRE85OBiQmCaUenq,https://api.spotify.com/v1/audio-analysis/5yIiXdLRE85OBiQmCaUenq,215720,4,Sure Be Cool If You Did,2013-03-26,55,Blake Shelton
0.677,0.749,4,-5.405,1,0.0391,0.346,0,0.347,0.469,107.042,audio_features,617KSbx52ACbnQBxSsG26X,spotify:track:617KSbx52ACbnQBxSsG26X,https://api.spotify.com/v1/tracks/617KSbx52ACbnQBxSsG26X,https://api.spotify.com/v1/audio-analysis/617KSbx52ACbnQBxSsG26X,199867,4,#Beautiful,2014-05-23,48,Mariah Carey
0.761,0.856,0,-3.65,0,0.0731,0.02,0,0.149,0.967,106.009,audio_features,0gRczqVHrEQQDyizJUtgRc,spotify:track:0gRczqVHrEQQDyizJUtgRc,https://api.spotify.com/v1/tracks/0gRczqVHrEQQDyizJUtgRc,https://api.spotify.com/v1/audio-analysis/0gRczqVHrEQQDyizJUtgRc,185200,4,Troublemaker (feat. Flo Rida),2011,0,Olly Murs
0.577,0.576,2,-6.299,1,0.0563,0.0143,0,0.602,0.12,133.973,audio_features,0rFZaQ4crlGAzuCjWCQ2xu,spotify:track:0rFZaQ4crlGAzuCjWCQ2xu,https://api.spotify.com/v1/tracks/0rFZaQ4crlGAzuCjWCQ2xu,https://api.spotify.com/v1/audio-analysis/0rFZaQ4crlGAzuCjWCQ2xu,234040,4,Body Party,2013-07-05,64,Ciara
0.625,0.576,11,-5.693,0,0.175,0.0543,0.0000407,0.187,0.235,179.063,audio_features,25cUhiAod71TIQSNicOaW3,spotify:track:25cUhiAod71TIQSNicOaW3,https://api.spotify.com/v1/tracks/25cUhiAod71TIQSNicOaW3,https://api.spotify.com/v1/audio-analysis/25cUhiAod71TIQSNicOaW3,193147,4,Adorn,2012-09-28,68,Miguel
0.421,0.873,10,-4.343,1,0.0564,0.0654,0,0.123,0.629,84.786,audio_features,1X1DWw2pcNZ8zSub3uhlNz,spotify:track:1X1DWw2pcNZ8zSub3uhlNz,https://api.spotify.com/v1/tracks/1X1DWw2pcNZ8zSub3uhlNz,https://api.spotify.com/v1/audio-analysis/1X1DWw2pcNZ8zSub3uhlNz,202533,4,Hall of Fame (feat. will.i.am),2012-09-10,69,The Script
0.658,0.677,5,-6.628,1,0.0393,0.248,0,0.368,0.248,124.91,audio_features,4kte3OcW800TPvOVgrLLj8,spotify:track:4kte3OcW800TPvOVgrLLj8,https://api.spotify.com/v1/tracks/4kte3OcW800TPvOVgrLLj8,https://api.spotify.com/v1/audio-analysis/4kte3OcW800TPvOVgrLLj8,251627,4,Let Me Love You (Until You Learn To Love Yourself),2012-01-01,68,Ne-Yo
0.422,0.641,10,-4.947,0,0.323,0.422,0,0.317,0.654,187.027,audio_features,0HFrCOmhCYXlv4NdEwRAuj,spotify:track:0HFrCOmhCYXlv4NdEwRAuj,https://api.spotify.com/v1/tracks/0HFrCOmhCYXlv4NdEwRAuj,https://api.spotify.com/v1/audio-analysis/0HFrCOmhCYXlv4NdEwRAuj,260276,3,"U.O.E.N.O. (feat. Rick Ross, Future)",2013-03-05,59,Rocko
0.674,0.81,7,-5.117,0,0.0378,0.0923,0.0000474,0.11,0.391,94.995,audio_features,1Xsxp1SEOxuMzjrFZhtw8u,spotify:track:1Xsxp1SEOxuMzjrFZhtw8u,https://api.spotify.com/v1/tracks/1Xsxp1SEOxuMzjrFZhtw8u,https://api.spotify.com/v1/audio-analysis/1Xsxp1SEOxuMzjrFZhtw8u,196867,4,Next To Me,2012-01-01,56,Emeli Sandé
0.768,0.809,4,-4.204,0,0.0616,0.278,0,0.139,0.748,111.989,audio_features,2mXsZsJBThTaJXbNcg5QD4,spotify:track:2mXsZsJBThTaJXbNcg5QD4,https://api.spotify.com/v1/tracks/2mXsZsJBThTaJXbNcg5QD4,https://api.spotify.com/v1/audio-analysis/2mXsZsJBThTaJXbNcg5QD4,177773,4,Mama's Broken Heart,2011-11-01,69,Miranda Lambert
0.543,0.837,11,-6.448,1,0.0608,0.117,0,0.0872,0.506,168.056,audio_features,6GsAD8PgHxmEuIPTG8GP3M,spotify:track:6GsAD8PgHxmEuIPTG8GP3M,https://api.spotify.com/v1/tracks/6GsAD8PgHxmEuIPTG8GP3M,https://api.spotify.com/v1/audio-analysis/6GsAD8PgHxmEuIPTG8GP3M,186080,4,It Goes Like This,2013-01-01,64,Thomas Rhett
0.6,0.592,1,-4.947,1,0.0545,0.0191,0,0.0955,0.0663,130.205,audio_features,0uFvvXbmGIXlf5ZgtHyYpf,spotify:track:0uFvvXbmGIXlf5ZgtHyYpf,https://api.spotify.com/v1/tracks/0uFvvXbmGIXlf5ZgtHyYpf,https://api.spotify.com/v1/audio-analysis/0uFvvXbmGIXlf5ZgtHyYpf,269267,4,Bugatti,2013-01-01,62,Ace Hood
0.421,0.476,0,-7.692,1,0.0298,0.268,0,0.0816,0.3,169.784,audio_features,0p1BcEcYVO3uk4KDf3gzkY,spotify:track:0p1BcEcYVO3uk4KDf3gzkY,https://api.spotify.com/v1/tracks/0p1BcEcYVO3uk4KDf3gzkY,https://api.spotify.com/v1/audio-analysis/0p1BcEcYVO3uk4KDf3gzkY,228840,4,Wanted,2011,67,Hunter Hayes
0.532,0.825,9,-5.287,1,0.0468,0.18,0,0.296,0.96,169.961,audio_features,4kY7rYtE4OQkJNq22OIYRI,spotify:track:4kY7rYtE4OQkJNq22OIYRI,https://api.spotify.com/v1/tracks/4kY7rYtE4OQkJNq22OIYRI,https://api.spotify.com/v1/audio-analysis/4kY7rYtE4OQkJNq22OIYRI,195867,4,Downtown,2013-01-01,57,Lady A
